Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	1	NaN	NaN	0.35961272475795286	0.49253112033195023	2621.213	0.2863070539419087	0.2365145228215768	0.40221300138312593	0.299727711901625	0.4867924528301886	0.1881051175656985	0.8118948824343015	0.4517651320555881	0.6403872752420472	0.35961272475795286	1.062240663900415	1.1369294605809128	1.066943674976916	0.18672199170124487	0.5433482268965706	0.4977021923154973	241.0	241	2166.0	0.4854771784232365	0.18091286307053944	1.564	2622.777	0.7634854771784232
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	2	NaN	NaN	0.5262793914246197	0.4571115721530665	2624.945	0.23651452282157676	0.3609958506224067	0.5816044260027663	0.2714790502694397	0.6536203522504892	0.1224066390041495	0.8775933609958505	0.6507607192254489	0.47372060857538034	0.5262793914246197	1.0746887966804979	1.045643153526971	1.077100646352724	0.12171507607192265	0.4449913848800864	0.33115869448549384	241.0	241	2166.0	0.22821576763485477	0.060269709543568445	1.531	2626.476	0.6390041493775933
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	3	NaN	NaN	0.6701244813278008	0.4420470262793915	2611.688	0.11618257261410789	0.5767634854771784	0.7012448132780081	0.3078111076487407	0.7300970873786407	0.09612724757952977	0.9038727524204703	0.7335177501152601	0.3298755186721992	0.6701244813278008	1.070539419087137	1.066390041493776	1.074792243767313	0.09336099585062245	0.3355092307945816	0.30469428042392643	241.0	241	2166.0	0.21991701244813278	0.08008298755186719	1.672	2613.36	0.42323651452282157
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	4	NaN	NaN	0.43706777316735823	0.3334370677731679	2624.254	0.17427385892116182	0.3319502074688797	0.47233748271092724	0.24104532163742687	0.5283757338551859	0.16666666666666669	0.8333333333333333	0.5142461964038723	0.5629322268326418	0.43706777316735823	1.070539419087137	1.049792531120332	1.0766389658356417	0.16044260027662527	0.46349317428983955	0.39685482064575905	241.0	241	2166.0	0.46887966804979253	0.1229253112033193	1.643	2625.897	0.6680497925311203
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	5	NaN	NaN	0.26279391424619647	0.32289073305670907	2614.538	0.2572614107883817	0.14937759336099588	0.3029045643153526	0.17372627372627372	0.3817097415506958	0.21507607192254496	0.784923928077455	0.35753803596127204	0.7372060857538035	0.26279391424619647	1.0746887966804979	1.012448132780083	1.0807940904893814	0.21438450899031813	0.5731163985050339	0.5011099569338865	241.0	241	2166.0	0.6639004149377593	0.19740663900414943	1.414	2615.952	0.8506224066390041
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	6	NaN	NaN	0.5131396957123097	0.46192946058091294	2616.218	0.21161825726141079	0.3858921161825726	0.5573997233748275	0.3161173422744858	0.6118546845124283	0.14038727524204705	0.8596127247579529	0.6065698478561545	0.48686030428769034	0.5131396957123097	1.066390041493776	1.103734439834025	1.0706371191135735	0.13969571230982025	0.4858741585205015	0.4385149138107347	241.0	241	2166.0	0.29045643153526973	0.0982365145228215	1.646	2617.864	0.6141078838174274
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	7	NaN	NaN	0.4979253112033195	0.49291147994467566	2607.826	0.21161825726141079	0.34439834024896265	0.5491009681881054	0.28206661245834724	0.6174757281553398	0.13623789764868616	0.8637621023513138	0.6099585062240659	0.5020746887966805	0.4979253112033195	1.070539419087137	1.066390041493776	1.074792243767313	0.13623789764868616	0.4720603612371019	0.3599871477350966	241.0	241	2166.0	0.33195020746887965	0.09180497925311196	1.607	2609.433	0.6556016597510373
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	8	NaN	NaN	0.6513888888888889	0.5002083333333335	2608.919	0.1375	0.55	0.6854166666666663	0.3596157494256265	0.7318007662835249	0.09722222222222227	0.9027777777777777	0.7188657407407403	0.3486111111111111	0.6513888888888889	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.0958333333333334	0.3321289743207008	0.3077905735802286	240.0	240	2167.0	0.25833333333333336	0.08958333333333328	1.643	2610.562	0.45
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	9	NaN	NaN	0.4569444444444445	0.3615625000000005	2604.949	0.20416666666666666	0.32499999999999996	0.5013888888888896	0.23739055370575904	0.564299424184261	0.15763888888888894	0.8423611111111111	0.547916666666666	0.5430555555555555	0.4569444444444445	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.15208333333333343	0.4334716689053268	0.3947203741504224	240.0	240	2167.0	0.39166666666666666	0.1265624999999998	1.72	2606.669	0.675
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	10	NaN	NaN	0.3875	0.32347222222222266	2615.752	0.24583333333333332	0.22083333333333333	0.4437500000000004	0.295350004706473	0.5275590551181103	0.16666666666666655	0.8333333333333335	0.5107638888888881	0.6125	0.3875	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.16666666666666655	0.5440340757258898	0.47376489641723185	240.0	240	2167.0	0.4875	0.1340624999999998	1.617	2617.369	0.7791666666666667
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	1	NaN	NaN	0.40041493775933606	0.4967842323651452	2519.298	0.24066390041493776	0.2904564315352697	0.4383125864453667	0.30568313051593526	0.5094339622641508	0.1798063623789766	0.8201936376210234	0.4823717315418557	0.599585062240664	0.40041493775933606	1.062240663900415	1.1369294605809128	1.066943674976916	0.17842323651452294	0.523586412170767	0.48455640127613536	241.0	241	2166.0	0.43568464730290457	0.15280082987551863	1.76	2521.058	0.7095435684647303
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	2	NaN	NaN	0.5304287690179806	0.4758529276164136	2512.461	0.23651452282157676	0.36514522821576767	0.5857538035961272	0.2745117608925845	0.6575342465753425	0.12102351313969588	0.8789764868603042	0.6549100968188099	0.46957123098201936	0.5304287690179806	1.0746887966804979	1.045643153526971	1.077100646352724	0.12033195020746904	0.43881512808825285	0.33052649851368227	241.0	241	2166.0	0.2074688796680498	0.05446058091286306	2.024	2514.485	0.6348547717842323
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	3	NaN	NaN	0.6611341632088521	0.49896265560165964	2500.436	0.12863070539419086	0.5518672199170125	0.6977869986168741	0.3058169862835333	0.7339805825242718	0.09474412171507611	0.9052558782849239	0.7360073766712767	0.3388658367911479	0.6611341632088521	1.070539419087137	1.066390041493776	1.074792243767313	0.09336099585062244	0.3444240071299907	0.30847542376952714	241.0	241	2166.0	0.21161825726141079	0.08423236514522818	2.286	2502.722	0.44813278008298757
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	4	NaN	NaN	0.47095435684647297	0.3533195020746897	2520.965	0.1825726141078838	0.36929460580912865	0.5055325034578153	0.24821469364242224	0.5596868884540117	0.1556016597510374	0.8443983402489625	0.5467496542185334	0.5290456431535271	0.47095435684647297	1.070539419087137	1.049792531120332	1.0766389658356417	0.14868603042876916	0.4456123973335412	0.3911203524911669	241.0	241	2166.0	0.4107883817427386	0.11213692946058076	2.149	2523.114	0.6307053941908713
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	5	NaN	NaN	0.26901798063623794	0.3217150760719234	2510.755	0.25311203319502074	0.1452282157676349	0.3118948824343015	0.1772317609457111	0.3936381709741551	0.21092669432918396	0.789073305670816	0.3698709082526505	0.7309820193637621	0.26901798063623794	1.0746887966804979	1.012448132780083	1.0807940904893814	0.2095435684647303	0.5793362416816766	0.5108325844617423	241.0	241	2166.0	0.6265560165975104	0.1899377593360996	2.259	2513.014	0.8547717842323651
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	6	NaN	NaN	0.4979253112033194	0.4597510373443985	2517.935	0.21161825726141079	0.3775933609958506	0.5401106500691567	0.36249006559671665	0.5927342256214149	0.14730290456431538	0.8526970954356846	0.5857076994006452	0.5020746887966806	0.4979253112033194	1.066390041493776	1.103734439834025	1.0706371191135735	0.14661134163208855	0.4935936482499754	0.44223632928520396	241.0	241	2166.0	0.29045643153526973	0.09854771784232359	2.046	2519.981	0.6224066390041494
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	7	NaN	NaN	0.5062240663900415	0.4689834024896272	2524.371	0.21161825726141079	0.34854771784232363	0.5587828492392813	0.27727668481727136	0.6213592233009708	0.1348547717842325	0.8651452282157674	0.6205624711848774	0.49377593360995853	0.5062240663900415	1.070539419087137	1.066390041493776	1.074792243767313	0.1348547717842325	0.4446947501030717	0.367635441084833	241.0	241	2166.0	0.3153526970954357	0.09522821576763477	2.131	2526.502	0.6514522821576764
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	8	NaN	NaN	0.6763888888888889	0.5111458333333333	2501.222	0.12916666666666668	0.5583333333333333	0.7159722222222218	0.3381735759951883	0.7586206896551724	0.08750000000000001	0.9125	0.7521990740740735	0.32361111111111107	0.6763888888888889	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.08750000000000001	0.31378473756268765	0.2935326436342356	240.0	240	2167.0	0.17083333333333334	0.06083333333333331	2.192	2503.414	0.44166666666666665
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	9	NaN	NaN	0.46875	0.35805555555555585	2490.118	0.19583333333333333	0.3458333333333333	0.5104166666666672	0.23789386401326698	0.5681381957773513	0.15625	0.84375	0.553356481481481	0.53125	0.46875	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.15000000000000005	0.4393798341602881	0.4026466388965887	240.0	240	2167.0	0.37083333333333335	0.12239583333333316	2.184	2492.302	0.6541666666666667
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	10	NaN	NaN	0.38194444444444436	0.3244791666666671	2517.524	0.25416666666666665	0.22083333333333333	0.436805555555556	0.29582072516855124	0.5196850393700787	0.16944444444444434	0.8305555555555557	0.5021990740740734	0.6180555555555556	0.38194444444444436	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.1687499999999999	0.5277710786974132	0.47145144316273563	240.0	240	2167.0	0.4875	0.13822916666666657	2.051	2519.575	0.7791666666666667
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	1	NaN	NaN	0.4426002766251728	0.47928769017980627	2514.246	0.22406639004149378	0.34024896265560167	0.4775933609958508	0.3126317049808429	0.539622641509434	0.16874135546334731	0.8312586445366527	0.51727919383521	0.5573997233748271	0.4426002766251728	1.062240663900415	1.1369294605809128	1.066943674976916	0.16735822959889365	0.4992560383114175	0.4641126314015383	241.0	241	2166.0	0.42738589211618255	0.14844398340248957	1.765	2516.011	0.6597510373443983
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	2	NaN	NaN	0.549100968188105	0.47958736745043856	2529.988	0.2157676348547718	0.39004149377593356	0.6023513139695712	0.34737599926279167	0.6692759295499022	0.11687413554633486	0.8831258644536651	0.666897187644075	0.45089903181189495	0.549100968188105	1.0746887966804979	1.045643153526971	1.077100646352724	0.11618257261410801	0.4414382162495851	0.33314315955248863	241.0	241	2166.0	0.24481327800829875	0.06441908713692945	1.607	2531.595	0.6099585062240664
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	3	NaN	NaN	0.6445366528354081	0.4725449515905948	2509.399	0.12448132780082988	0.5435684647302905	0.6784232365145226	0.29878966282718394	0.7106796116504854	0.1030428769017981	0.8969571230982019	0.7138773628400181	0.35546334716459194	0.6445366528354081	1.070539419087137	1.066390041493776	1.074792243767313	0.10027662517289077	0.3592055691535247	0.32492499754284243	241.0	241	2166.0	0.24481327800829875	0.09304979253112028	1.785	2511.184	0.45643153526970953
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	4	NaN	NaN	0.4820193637621023	0.4051175656984794	2526.247	0.16597510373443983	0.39004149377593356	0.5131396957123104	0.24733285917496442	0.5596868884540117	0.15560165975103743	0.8443983402489625	0.5493314891655137	0.5179806362378977	0.4820193637621023	1.070539419087137	1.049792531120332	1.0766389658356417	0.1473029045643155	0.4626985690346956	0.406056013795839	241.0	241	2166.0	0.4107883817427386	0.11483402489626539	1.765	2528.012	0.6099585062240664
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	5	NaN	NaN	0.3084370677731674	0.3818810511756577	2518.401	0.2697095435684647	0.18257261410788383	0.3526970954356848	0.19727180002572361	0.43737574552683894	0.19571230982019355	0.8042876901798064	0.4128630705394185	0.6915629322268326	0.3084370677731674	1.0746887966804979	1.012448132780083	1.0807940904893814	0.1943291839557399	0.5949945373170134	0.5161574392375116	241.0	241	2166.0	0.5850622406639004	0.16255186721991693	1.647	2520.048	0.8174273858921162
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	6	NaN	NaN	0.4474412171507607	0.4622752420470264	2520.645	0.23236514522821577	0.3153526970954357	0.49308437067773186	0.35039081767451874	0.5583173996175909	0.15975103734439833	0.8402489626556017	0.5442830797602578	0.5525587828492393	0.4474412171507607	1.066390041493776	1.103734439834025	1.0706371191135735	0.15836791147994467	0.5259174504501432	0.4641603325674233	241.0	241	2166.0	0.3651452282157676	0.12510373443983386	1.662	2522.307	0.6846473029045643
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	7	NaN	NaN	0.44398340248962653	0.48596127247579585	2524.734	0.23236514522821577	0.27385892116182575	0.5006915629322272	0.27706877026970944	0.5747572815533981	0.15145228215767645	0.8485477178423235	0.5680036883356381	0.5560165975103735	0.44398340248962653	1.070539419087137	1.066390041493776	1.074792243767313	0.15145228215767645	0.5634385246002857	0.38347053487845995	241.0	241	2166.0	0.44398340248962653	0.12105809128630693	1.736	2526.47	0.7261410788381742
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	8	NaN	NaN	0.6555555555555556	0.5035416666666663	2501.966	0.14583333333333334	0.5583333333333333	0.6881944444444442	0.34303907811370493	0.7432950191570881	0.0930555555555556	0.9069444444444444	0.7216435185185179	0.34444444444444444	0.6555555555555556	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.09236111111111114	0.3168357251690939	0.29782428554993273	240.0	240	2167.0	0.20833333333333334	0.0730208333333333	1.851	2503.817	0.44166666666666665
