Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	2	0.6930824866658885	0.8211240760221168	0.6013888888888889	0.43273148148148144	10.697	0.03333333333333333	0.31666666666666665	0.6911111111111109	0.673162059227633	0.7239819004524886	0.16944444444444443	0.8305555555555556	0.7390476190476188	0.39861111111111114	0.6013888888888889	1.8666666666666667	1.8166666666666667	1.8759398496240602	0.16666666666666666	0.5112217016529752	0.4417391199481256	60.0	60	532.0	0.23333333333333334	0.12800925925925927	0.0	10.697	0.6833333333333333
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	3	0.595696307029943	0.7636261226488372	0.4887005649717513	0.4644538606403013	8.989	0.03389830508474576	0.2542372881355932	0.5723163841807911	0.5752605419272087	0.6057692307692308	0.2316384180790961	0.7683615819209039	0.6440408931934356	0.5112994350282487	0.4887005649717513	1.88135593220339	1.6440677966101696	1.8949343339587241	0.22881355932203393	0.65689737196174	0.5101814607187327	59.0	59	533.0	0.3559322033898305	0.17080979284369116	0.002	8.991	0.7457627118644068
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	4	0.5776130365254611	0.784381258558843	0.483050847457627	0.4651129943502824	9.108	0.03389830508474576	0.22033898305084743	0.5745762711864407	0.5808556742357868	0.6124401913875598	0.22881355932203384	0.7711864406779662	0.6448883508205541	0.5169491525423731	0.483050847457627	1.88135593220339	1.6610169491525424	1.8930581613508444	0.2259887005649717	0.6377699163470714	0.5163341897541078	59.0	59	533.0	0.3898305084745763	0.1793785310734463	0.001	9.109	0.7796610169491526
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	5	0.7559941825097761	0.8601542883468328	0.573446327683616	0.43093220338983046	10.765	0.0	0.2542372881355932	0.6785310734463277	0.6612599143104052	0.6964285714285714	0.19209039548022597	0.807909604519774	0.7225316115146623	0.42655367231638397	0.573446327683616	1.847457627118644	1.9491525423728813	1.8611632270168856	0.1892655367231638	0.48313775849919893	0.43758536187469144	59.0	59	533.0	0.15254237288135594	0.14717514124293785	0.0	10.765	0.7457627118644068
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	6	0.7114409265195297	0.8398026367900315	0.5875706214689265	0.47344632768361583	9.183	0.01694915254237288	0.27118644067796616	0.6711864406779658	0.6390673325553883	0.7155963302752293	0.17514124293785305	0.824858757062147	0.7064702717245086	0.41242937853107353	0.5875706214689265	1.8644067796610169	1.8305084745762712	1.874296435272045	0.17231638418079093	0.5719260341167486	0.45207852694419165	59.0	59	533.0	0.3050847457627119	0.14383239171374765	0.001	9.184	0.7288135593220338
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	7	0.713418497958603	0.8089976473253212	0.5028248587570621	0.486487758945386	8.33	0.1016949152542373	0.22033898305084743	0.5870056497175141	0.6426339667865092	0.6666666666666666	0.22033898305084745	0.7796610169491526	0.6178100618778585	0.49717514124293793	0.5028248587570621	1.8135593220338984	2.152542372881356	1.8386491557223263	0.21751412429378533	0.5755076189313163	0.4588448935517965	59.0	59	533.0	0.3050847457627119	0.19063088512241058	0.001	8.331	0.7796610169491526
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	8	0.7606284419740051	0.8722279000351117	0.5903954802259888	0.46412429378531067	8.089	0.03389830508474576	0.3220338983050848	0.6717514124293785	0.6849906183239516	0.7117117117117118	0.18079096045197743	0.8192090395480226	0.710438525692763	0.40960451977401124	0.5903954802259888	1.847457627118644	1.9152542372881356	1.8649155722326454	0.18079096045197743	0.5218641715445378	0.4128450941851096	59.0	59	533.0	0.2542372881355932	0.12071563088512242	0.001	8.09	0.6779661016949152
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	9	0.7809659152461387	0.8743021204500535	0.5720338983050848	0.45273069679849354	8.205	0.05084745762711865	0.288135593220339	0.6615819209039546	0.676472395079924	0.6944444444444443	0.1864406779661017	0.8135593220338984	0.7166263115415656	0.4279661016949152	0.5720338983050848	1.8644067796610169	1.7966101694915255	1.8780487804878048	0.18079096045197743	0.4624638089042571	0.4174834282910728	59.0	59	533.0	0.22033898305084745	0.11525423728813561	0.001	8.274	0.711864406779661
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	3	10	0.7071880490443463	0.8209362406760464	0.5457627118644068	0.4904896421845573	10.365	0.01694915254237288	0.3220338983050848	0.6203389830508474	0.6608602229180313	0.6753246753246753	0.211864406779661	0.788135593220339	0.6409470002690342	0.45423728813559316	0.5457627118644068	1.8305084745762712	2.0847457627118646	1.8461538461538463	0.2090395480225989	0.5366904170303427	0.4548747766047824	59.0	59	533.0	0.288135593220339	0.1622881355932203	0.001	10.366	0.6779661016949152
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	1	0.7154702786882913	0.8193301628607506	0.5541666666666667	0.40462962962962973	8.365	0.0	0.30000000000000004	0.6422222222222224	0.652078060587958	0.6666666666666666	0.20555555555555563	0.7944444444444444	0.6865873015873019	0.4458333333333333	0.5541666666666667	1.85	1.85	1.8721804511278195	0.19166666666666674	0.5546035285712126	0.4434797944366598	60.0	60	532.0	0.2833333333333333	0.1699537037037037	0.001	8.366	0.7
