Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	1	NaN	NaN	0.727524204702628	0.45463347164591955	151.284	0.08713692946058091	0.6307053941908713	0.7605809128630705	0.35377211517381957	0.7735849056603774	0.0829875518672199	0.9170124481327802	0.7841006388724229	0.272475795297372	0.727524204702628	1.062240663900415	1.1369294605809128	1.066943674976916	0.0829875518672199	0.25193115753449985	0.21286768684938664	241.0	241	2166.0	0.1991701244813278	0.06213692946058087	0.047	151.331	0.36929460580912865
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	2	NaN	NaN	0.8091286307053942	0.36678192715537156	148.966	0.04149377593360996	0.7510373443983402	0.8283540802213	0.390970298841397	0.8336594911937378	0.05878284923928077	0.9412171507607192	0.8499769479022588	0.1908713692946058	0.8091286307053942	1.0746887966804979	1.045643153526971	1.077100646352724	0.05809128630705394	0.1828566023215081	0.14139234134783216	241.0	241	2166.0	0.14107883817427386	0.036721991701244815	0.048	149.014	0.24896265560165975
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	3	NaN	NaN	0.7040110650069157	0.39477869986168757	151.643	0.0912863070539419	0.6307053941908713	0.7280774550484093	0.3325581442790028	0.7650485436893205	0.08367911479944676	0.9163208852005532	0.75413291180926	0.2959889349930843	0.7040110650069157	1.070539419087137	1.066390041493776	1.074792243767313	0.08367911479944676	0.30327440205435097	0.21545297575919498	241.0	241	2166.0	0.21161825726141079	0.07676348547717837	0.053	151.696	0.36929460580912865
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	4	NaN	NaN	0.578838174273859	0.3266943291839563	149.818	0.11203319502074689	0.49377593360995853	0.6071922544951589	0.24324779262115717	0.6497064579256361	0.12378976486860309	0.876210235131397	0.6403872752420467	0.421161825726141	0.578838174273859	1.070539419087137	1.049792531120332	1.0766389658356417	0.12240663900414943	0.36143420790334885	0.26335339518080575	241.0	241	2166.0	0.3651452282157676	0.10373443983402478	0.048	149.866	0.5062240663900415
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	5	NaN	NaN	0.5705394190871369	0.2936376210235133	140.535	0.12863070539419086	0.4730290456431535	0.6030428769017981	0.23976190476190476	0.6441351888667992	0.12378976486860316	0.8762102351313968	0.6445366528354075	0.4294605809128631	0.5705394190871369	1.0746887966804979	1.012448132780083	1.0807940904893814	0.1230982019363763	0.35362766045972116	0.27607430740103617	241.0	241	2166.0	0.36099585062240663	0.104771784232365	0.036	140.571	0.5269709543568465
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	6	NaN	NaN	0.614799446749654	0.4438796680497926	137.668	0.08298755186721991	0.5394190871369295	0.6410788381742741	0.38967955840868124	0.6615678776290631	0.12240663900414937	0.8775933609958506	0.6625172890733055	0.38520055325034597	0.614799446749654	1.066390041493776	1.103734439834025	1.0706371191135735	0.12102351313969571	0.3703385628102706	0.2634451125471009	241.0	241	2166.0	0.2946058091286307	0.1058091286307053	0.05	137.718	0.4605809128630705
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	7	NaN	NaN	0.7219917012448133	0.4558782849239288	143.486	0.07053941908713693	0.6431535269709543	0.7482710926694328	0.35084044428999833	0.7650485436893205	0.08367911479944679	0.9163208852005532	0.7750115260488698	0.27800829875518673	0.7219917012448133	1.070539419087137	1.066390041493776	1.074792243767313	0.08367911479944679	0.2228218447344102	0.179190298480394	241.0	241	2166.0	0.1908713692946058	0.058402489626555996	0.038	143.524	0.35684647302904565
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	8	NaN	NaN	0.7298611111111111	0.4576736111111116	151.628	0.08333333333333333	0.6583333333333333	0.7541666666666662	0.36212064655513704	0.7816091954022989	0.07916666666666668	0.9208333333333333	0.7738425925925921	0.27013888888888893	0.7298611111111111	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.07777777777777779	0.2586943437820932	0.20210228628416005	240.0	240	2167.0	0.175	0.06624999999999998	0.05	151.678	0.3416666666666667
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	9	NaN	NaN	0.60625	0.4070486111111118	153.034	0.09583333333333334	0.5083333333333333	0.6388888888888887	0.2569200779727096	0.6717850287907868	0.11875000000000006	0.88125	0.6666666666666663	0.39375000000000004	0.60625	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.11736111111111118	0.3134082709557988	0.24260095040493598	240.0	240	2167.0	0.2791666666666667	0.08645833333333323	0.046	153.08	0.49166666666666664
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	2	10	NaN	NaN	0.5125	0.30805555555555597	152.792	0.15	0.4083333333333333	0.5472222222222225	0.3054579407520584	0.5944881889763779	0.14305555555555544	0.8569444444444445	0.5879629629629625	0.48750000000000004	0.5125	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.14236111111111102	0.3951148051757978	0.2996958935826228	240.0	240	2167.0	0.4083333333333333	0.12072916666666654	0.044	152.836	0.5916666666666667
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	1	NaN	NaN	0.5733056708160443	0.4208160442600272	145.264	0.1037344398340249	0.4813278008298755	0.6051175656984789	0.35699942366609033	0.6264150943396226	0.1369294605809129	0.8630705394190871	0.6317888427846933	0.42669432918395567	0.5733056708160443	1.062240663900415	1.1369294605809128	1.066943674976916	0.1369294605809129	0.39171190561769886	0.30820395488646796	241.0	241	2166.0	0.33195020746887965	0.12043568464730277	0.048	145.312	0.5186721991701245
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	2	NaN	NaN	0.8008298755186724	0.40779160903642275	148.385	0.03319502074688797	0.7468879668049793	0.8195020746887962	0.3994608766293712	0.8180039138943249	0.06431535269709543	0.9356846473029046	0.8393960350391881	0.19917012448132765	0.8008298755186724	1.0746887966804979	1.045643153526971	1.077100646352724	0.0636237897648686	0.18760655740190416	0.14536674763317023	241.0	241	2166.0	0.17012448132780084	0.05228215767634855	0.046	148.431	0.25311203319502074
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	3	NaN	NaN	0.7295988934993084	0.44647302904564357	140.964	0.058091286307053944	0.6639004149377593	0.7517289073305669	0.3285984848484848	0.7650485436893205	0.08367911479944679	0.9163208852005532	0.7715076071922541	0.2704011065006916	0.7295988934993084	1.070539419087137	1.066390041493776	1.074792243767313	0.08229598893499311	0.24373379678299642	0.18211758573501033	241.0	241	2166.0	0.1991701244813278	0.08661825726141077	0.049	141.013	0.3360995850622407
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	4	NaN	NaN	0.594744121715076	0.41445366528354166	138.72	0.07883817427385892	0.5435684647302905	0.612033195020747	0.25848489999433394	0.6418786692759296	0.12655601659751028	0.8734439834024897	0.6324343015214384	0.40525587828492404	0.594744121715076	1.070539419087137	1.049792531120332	1.0766389658356417	0.12378976486860295	0.39135674558164485	0.28260144154291017	241.0	241	2166.0	0.34854771784232363	0.10051867219917002	0.047	138.767	0.45643153526970953
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	5	NaN	NaN	0.5622406639004149	0.2949170124481326	146.817	0.12448132780082988	0.46887966804979253	0.5933609958506226	0.23558188351656173	0.6322067594433399	0.12793914246196414	0.8720608575380359	0.6330106039649603	0.43775933609958506	0.5622406639004149	1.0746887966804979	1.012448132780083	1.0807940904893814	0.12655601659751048	0.3573464364130394	0.281342563956092	241.0	241	2166.0	0.34024896265560167	0.1042531120331949	0.05	146.867	0.5311203319502075
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	6	NaN	NaN	0.5871369294605809	0.4006569847856158	147.254	0.0912863070539419	0.5020746887966805	0.6161825726141084	0.33446189511763286	0.6347992351816444	0.13208852005532506	0.867911479944675	0.642323651452282	0.41286307053941906	0.5871369294605809	1.066390041493776	1.103734439834025	1.0706371191135735	0.1307053941908714	0.3782336022556713	0.27309711637132567	241.0	241	2166.0	0.2987551867219917	0.1099585062240663	0.045	147.299	0.4979253112033195
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	7	NaN	NaN	0.727524204702628	0.4175656984785623	144.986	0.05394190871369295	0.6556016597510373	0.7517289073305665	0.38191280264451	0.7611650485436894	0.08506224066390047	0.9149377593360996	0.7742738589211612	0.272475795297372	0.727524204702628	1.070539419087137	1.066390041493776	1.074792243767313	0.08506224066390047	0.2370140526272378	0.18893627322375894	241.0	241	2166.0	0.1991701244813278	0.06597510373443982	0.051	145.037	0.34439834024896265
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	8	NaN	NaN	0.7631944444444444	0.44340277777777803	144.203	0.05416666666666667	0.6916666666666667	0.7874999999999998	0.3665031685119022	0.7969348659003832	0.07361111111111109	0.9263888888888889	0.803148148148148	0.2368055555555556	0.7631944444444444	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.07083333333333332	0.22077062080549992	0.17858209781286963	240.0	240	2167.0	0.15833333333333333	0.05322916666666665	0.046	144.249	0.30833333333333335
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	9	NaN	NaN	0.6090277777777778	0.37829861111111196	143.089	0.12083333333333333	0.5166666666666666	0.6394444444444446	0.25946498645885147	0.6871401151631478	0.11319444444444447	0.8868055555555555	0.669312169312169	0.39097222222222217	0.6090277777777778	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.11250000000000003	0.32358705223384526	0.24831593935675184	240.0	240	2167.0	0.2625	0.09083333333333325	0.05	143.139	0.48333333333333334
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	3	10	NaN	NaN	0.5826388888888889	0.2922569444444447	151.745	0.10416666666666667	0.4916666666666667	0.6131944444444445	0.30370887430778537	0.641732283464567	0.12638888888888894	0.8736111111111111	0.6460185185185182	0.41736111111111107	0.5826388888888889	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.1256944444444445	0.33076332257645435	0.2591904293157522	240.0	240	2167.0	0.32083333333333336	0.1068749999999999	0.043	151.788	0.5083333333333333
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	1	NaN	NaN	0.5919778699861687	0.4320193637621022	173.153	0.1037344398340249	0.5020746887966805	0.6230982019363762	0.3585292702939762	0.6452830188679245	0.1300138312586446	0.8699861687413554	0.6473029045643152	0.40802213001383125	0.5919778699861687	1.062240663900415	1.1369294605809128	1.066943674976916	0.1300138312586446	0.3335641027273625	0.2752549692415708	241.0	241	2166.0	0.3278008298755187	0.11794605809128618	0.033	173.186	0.4979253112033195
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	2	NaN	NaN	0.7655601659751039	0.40426463808206603	175.321	0.058091286307053944	0.7053941908713692	0.7863070539419084	0.3844293272864701	0.7945205479452055	0.07261410788381743	0.9273858921161826	0.8089672660212075	0.2344398340248961	0.7655601659751039	1.0746887966804979	1.045643153526971	1.077100646352724	0.07123098201936377	0.2117460200440091	0.16093623871762264	241.0	241	2166.0	0.15767634854771784	0.05093360995850621	0.036	175.357	0.2946058091286307
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	3	NaN	NaN	0.7261410788381742	0.45515214384509006	161.734	0.07883817427385892	0.6473029045643153	0.7524204702627935	0.33557840009452916	0.7805825242718447	0.07814661134163212	0.9218533886583679	0.7791609036422309	0.27385892116182575	0.7261410788381742	1.070539419087137	1.066390041493776	1.074792243767313	0.07814661134163212	0.24753958214796723	0.18469468497961503	241.0	241	2166.0	0.1950207468879668	0.07292531120331947	0.036	161.77	0.35269709543568467
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	4	NaN	NaN	0.6431535269709544	0.35961272475795375	157.629	0.0995850622406639	0.5726141078838174	0.6666666666666663	0.2676067371719546	0.7045009784735813	0.10442600276625175	0.8955739972337482	0.6952512678653755	0.3568464730290456	0.6431535269709544	1.070539419087137	1.049792531120332	1.0766389658356417	0.10304287690179807	0.3559159590789784	0.26265410060549027	241.0	241	2166.0	0.29045643153526973	0.07956431535269701	0.038	157.667	0.42738589211618255
